"Duration","Distance","Latitude","Longitude","AltitudeOriginal","AltitudeCorrected","OriginalPace","HeartRate","Cadence","PowerCalculated",
"1","3.04049","43.688215","-79.274506","128","131","477","164","82","178",
"1","3.04253","43.688199","-79.274495","128","131","477","164","82","178",
"1","3.04458","43.688183","-79.274485","128","131","475","164","82","177",
"1","3.04697","43.688166","-79.274474","128","131","472","164","82","177",
"1","3.04937","43.68815","-79.274463","128","131","469","164","82","179",
"1","3.05148","43.688134","-79.274452","128","131","470","163","82","180",
"1","3.05324","43.688118","-79.274442","128","131","472","163","82","181",
"1","3.055","43.688102","-79.274431","128","131","476","163","82","182",
"1","3.05627","43.688086","-79.27442","128","131","483","163","82","182",
"1","3.05748","43.68807","-79.274409","128","131","491","163","82","182",
"1","3.05885","43.688059","-79.274388","128","131","493","163","82","181",
"1","3.06055","43.688043","-79.274377","128","131","494","163","82","179",
"1","3.06225","43.688027","-79.274377","128","131","494","163","82","176",
"1","3.06437","43.688011","-79.274366","128","131","491","163","82","174",
"1","3.06662","43.687995","-79.274356","128","131","488","163","82","174",
"1","3.06885","43.687979","-79.274356","128","131","487","163","82","173",
"1","3.07105","43.687957","-79.274356","128","131","485","163","82","173",
"1","3.07325","43.687941","-79.274356","128","131","483","164","82","173",
"1","3.07563","43.687925","-79.274356","128","131","479","164","82","173",
"1","3.07809","43.687909","-79.274356","128","131","475","165","82","172",
"1","3.08054","43.687887","-79.274345","128","131","472","165","82","170",
"1","3.08287","43.687871","-79.274334","128","131","470","164","82","170",
"1","3.0852","43.687855","-79.274334","128","131","468","163","82","170",
"1","3.08728","43.687839","-79.274324","128","131","471","163","82","171",
"1","3.08914","43.687818","-79.274313","128","131","474","163","82","174",
"1","3.09101","43.687802","-79.274302","128","131","480","163","82","177",
"1","3.09247","43.687786","-79.274291","128","131","489","163","82","179",
"1","3.09392","43.687769","-79.274281","127","131","498","163","82","179",
"1","3.09563","43.687753","-79.274281","127","131","497","163","82","179",
"1","3.09768","43.687737","-79.27427","127","131","495","163","82","180",
"1","3.09972","43.687721","-79.274259","127","131","493","163","82","180",
"1","3.10179","43.687705","-79.274259","127","131","492","163","82","181",
"1","3.10386","43.687684","-79.274248","127","131","490","163","82","181",
"1","3.10592","43.687668","-79.274248","127","131","489","163","82","182",
"1","3.10795","43.687651","-79.274238","127","131","488","163","82","182",
"1","3.10998","43.68763","-79.274238","127","131","487","163","82","182",
"1","3.112","43.687614","-79.274227","127","131","486","163","82","181",
"1","3.11402","43.687598","-79.274227","127","131","486","163","82","180",
"1","3.11606","43.687576","-79.274216","127","131","485","163","82","179",
"1","3.11818","43.68756","-79.274206","127","131","484","163","82","177",
"1","3.1203","43.687544","-79.274195","127","131","484","163","82","176",
"1","3.12225","43.687528","-79.274184","127","131","486","164","82","176",
"1","3.1241","43.687512","-79.274173","127","131","487","164","82","177",
"1","3.126","43.687496","-79.274163","127","131","485","164","82","178",
"1","3.1284","43.68748","-79.274152","127","131","481","164","82","179",
"1","3.1308","43.687464","-79.274141","127","131","478","164","82","179",
"1","3.13326","43.687448","-79.27413","127","131","474","164","82","178",
"1","3.13578","43.687432","-79.27412","127","131","471","164","82","178",
"1","3.13831","43.68741","-79.27412","127","131","468","163","82","178",
"1","3.1408","43.687389","-79.27412","127","131","466","163","82","177",
"1","3.14329","43.687373","-79.274109","127","131","463","163","82","177",
"1","3.14558","43.687351","-79.274109","127","131","464","163","82","176",
"1","3.14757","43.68733","-79.274109","127","131","466","163","82","177",
"1","3.14957","43.687313","-79.274109","127","131","468","163","82","178",
"1","3.15128","43.687292","-79.274109","127","131","472","163","82","179",
"1","3.15295","43.687271","-79.274109","127","131","476","163","82","179",
"1","3.15467","43.687254","-79.274109","127","131","478","163","82","180",
"1","3.15655","43.687233","-79.274109","127","131","481","163","82","179",
"1","3.15842","43.687217","-79.274098","127","131","482","163","82","179",
"1","3.16039","43.687201","-79.274098","127","131","482","163","82","179",
"1","3.16238","43.687179","-79.274098","127","131","483","163","82","176",
"1","3.16439","43.687163","-79.274088","127","131","483","163","82","174",
"1","3.16643","43.687142","-79.274088","127","131","482","163","82","171",
"1","3.16847","43.687126","-79.274088","127","131","483","163","82","168",
"1","3.1704","43.68711","-79.274077","127","131","485","163","82","166",
"1","3.17227","43.687088","-79.274077","127","131","487","163","82","165",
"1","3.17416","43.687072","-79.274077","127","131","486","163","82","164",
"1","3.17655","43.687056","-79.274066","127","131","484","164","82","164",
"1","3.17894","43.68704","-79.274066","127","131","483","164","82","166",
"1","3.18127","43.687018","-79.274055","127","131","481","164","82","168",
"1","3.18353","43.687002","-79.274055","127","131","479","164","82","169",
"1","3.1858","43.686986","-79.274045","127","131","479","164","82","170",
"1","3.1877","43.686965","-79.274045","127","131","481","164","82","173",
"1","3.18957","43.686949","-79.274034","127","131","482","164","82","175",
"1","3.19134","43.686933","-79.274034","127","131","487","165","82","177",
"1","3.19294","43.686917","-79.274023","127","131","491","165","83","177",
"1","3.19453","43.6869","-79.274023","127","131","496","165","83","178",
"1","3.1961","43.686879","-79.274012","127","131","501","165","84","178",
"1","3.19765","43.686863","-79.274012","127","131","505","165","84","177",
"1","3.19938","43.686847","-79.274002","127","131","504","165","84","177",
"1","3.20157","43.686831","-79.273991","127","131","501","165","84","177",
"1","3.20376","43.686815","-79.273991","127","131","499","165","84","178",
"1","3.20616","43.686799","-79.27398","127","131","496","164","84","178",
"1","3.20864","43.686777","-79.27397","127","131","494","164","84","176",
"1","3.21105","43.686761","-79.273959","127","131","493","164","84","174",
"1","3.21312","43.686745","-79.273948","127","131","491","164","83","173",
"1","3.2152","43.686729","-79.273937","127","131","490","164","83","172",
"1","3.21753","43.686713","-79.273927","127","131","484","164","83","171",
"1","3.22003","43.686697","-79.273916","127","131","478","165","82","171",
"1","3.22251","43.68668","-79.273894","127","131","476","165","81","171",
"1","3.22461","43.686659","-79.273884","127","131","476","165","80","172",
"1","3.22671","43.686643","-79.273884","127","131","477","165","79","173",
"1","3.22874","43.686621","-79.273873","128","131","478","165","79","174",
"1","3.2307","43.686605","-79.273873","128","130","480","165","78","174",
"1","3.23265","43.686589","-79.273862","128","130","480","165","78","175",
"1","3.23464","43.686568","-79.273862","128","130","477","164","78","175",
"1","3.23664","43.686552","-79.273852","128","130","475","164","79","174",
"1","3.23858","43.68653","-79.273841","128","130","478","164","79","173",
"1","3.24043","43.686514","-79.273841","128","130","483","164","80","173",
"1","3.24229","43.686498","-79.27383","128","130","486","164","81","172",
"1","3.24426","43.686482","-79.27383","128","130","487","165","81","171",
"1","3.24626","43.686461","-79.273819","128","130","487","165","82","170",
"1","3.24823","43.686444","-79.273819","128","130","489","165","82","170",
"1","3.25012","43.686428","-79.273809","128","130","491","165","82","167",
"1","3.252","43.686412","-79.273809","128","130","492","165","82","164",
"1","3.25399","43.686396","-79.273798","128","130","493","165","82","161",
"1","3.25603","43.686375","-79.273787","128","130","493","165","82","158",
"1","3.25803","43.686359","-79.273787","128","130","495","165","82","156",
"1","3.25983","43.686343","-79.273776","128","130","497","165","82","154",
"1","3.26164","43.686326","-79.273766","128","130","499","165","82","153",
"1","3.26356","43.68631","-79.273755","128","130","499","164","82","153",
"1","3.26556","43.6863","-79.273755","128","130","499","164","82","153",
"1","3.26757","43.686284","-79.273744","128","130","496","164","82","153",
"1","3.26989","43.686267","-79.273733","128","130","491","164","82","155",
"1","3.2722","43.686251","-79.273723","128","130","487","164","82","158",
"1","3.27435","43.686235","-79.273712","128","130","488","164","82","161",
"1","3.27632","43.686219","-79.273701","128","130","489","164","82","165",
"1","3.27829","43.686203","-79.273691","128","130","491","164","82","168",
"1","3.27993","43.686187","-79.27368","128","130","495","164","82","171",
"1","3.28153","43.686171","-79.27368","128","130","499","164","82","174",
"1","3.28305","43.686155","-79.273669","128","130","505","164","82","177",
"1","3.28441","43.686139","-79.273658","128","130","510","164","82","178",
"1","3.28577","43.686123","-79.273648","128","130","515","165","81","178",
"1","3.28738","43.686123","-79.273648","128","131","517","165","80","179",
"1","3.28904","43.68609","-79.273637","128","131","519","165","79","180",
"1","3.29082","43.686074","-79.273637","128","131","517","165","77","181",
"1","3.29293","43.686058","-79.273637","128","131","514","165","76","182",
"1","3.29504","43.686042","-79.273637","128","131","512","165","75","183",
"1","3.29762","43.686042","-79.273637","128","131","513","165","74","184",
"1","3.30042","43.686005","-79.273658","128","131","513","165","74","183",
"1","3.30327","43.685988","-79.27368","128","131","500","165","75","182",
"1","3.30649","43.685972","-79.273701","128","131","482","165","76","182",
"1","3.3097","43.685956","-79.273712","128","131","467","165","77","183",
"1","3.3127","43.68594","-79.273733","128","131","458","164","79","184",
"1","3.31554","43.685924","-79.273755","129","131","449","164","80","188",
"1","3.31837","43.685908","-79.273776","129","131","446","164","81","192",
"1","3.32054","43.685892","-79.273798","129","131","446","164","82","195",
"1","3.3227","43.685876","-79.273819","129","131","446","164","82","197",
"1","3.32489","43.68586","-79.273841","129","130","448","164","82","199",
"1","3.32712","43.685844","-79.273862","129","130","449","164","82","199",
"1","3.32934","43.685833","-79.273884","129","130","451","164","82","199",
"1","3.33153","43.685817","-79.273905","129","130","452","164","82","200",
"1","3.33371","43.685801","-79.273927","129","130","454","165","82","199",
"1","3.33586","43.68579","-79.273948","129","130","456","165","82","199",
"1","3.33796","43.685774","-79.27397","129","130","458","165","83","197",
"1","3.34005","43.685774","-79.27397","129","130","460","165","83","195",
"1","3.3421","43.685752","-79.274012","129","130","461","165","84","193",
"1","3.34414","43.685742","-79.274034","129","130","463","164","84","189",
"1","3.34636","43.685726","-79.274055","129","130","461","164","85","185",
"1","3.34919","43.68571","-79.274077","129","130","460","164","86","183",
"1","3.35202","43.685699","-79.274088","129","130","459","164","86","181",
"1","3.35433","43.685683","-79.274109","129","130","460","164","85","179",
"1","3.3564","43.685672","-79.27413","129","130","461","164","84","178",
"1","3.35842","43.685656","-79.274152","129","129","465","164","84","177",
"1","3.36001","43.68564","-79.274163","129","129","470","164","83","176",
"1","3.36161","43.685629","-79.274184","129","129","475","164","83","174",
"1","3.36341","43.685613","-79.274195","129","129","476","164","82","173",
"1","3.36537","43.685602","-79.274216","129","129","476","164","82","171",
"1","3.36733","43.685592","-79.274238","129","129","476","164","82","169",
"1","3.36939","43.685575","-79.274248","129","129","476","164","82","167",
"1","3.37144","43.685565","-79.27427","129","129","475","164","82","165",
"1","3.37347","43.685554","-79.274291","129","129","477","165","82","164",
"1","3.37545","43.685549","-79.274313","129","129","478","165","82","162",
"1","3.37743","43.685538","-79.274334","128","129","479","165","82","160",
"1","3.37963","43.685527","-79.274356","128","129","478","165","81","158",
"1","3.38185","43.685516","-79.274377","128","129","477","165","80","154",
"1","3.38395","43.685506","-79.274399","128","129","480","165","79","150",
"1","3.38577","43.685495","-79.27442","128","129","483","164","77","148",
"1","3.38759","43.685484","-79.274431","128","129","487","164","76","147",
"1","3.38931","43.685474","-79.274452","128","129","491","164","75","146",
"1","3.39099","43.685463","-79.274474","128","129","496","164","74","147",
"1","3.39263","43.685457","-79.274495","128","129","504","164","73","148",
"1","3.39413","43.685447","-79.274517","128","129","513","164","74","149",
"1","3.39562","43.685441","-79.274538","128","129","521","164","75","149",
"1","3.3972","43.685436","-79.274549","128","129","525","164","75","150",
"1","3.39883","43.685425","-79.27457","128","129","530","164","76","152",
"1","3.40044","43.685414","-79.274581","128","129","533","163","76","153",
"1","3.40192","43.685404","-79.274592","128","129","535","163","77","152",
"1","3.40339","43.685388","-79.274603","128","129","538","163","78","151",
"1","3.40493","43.685377","-79.274613","128","129","542","163","78","149",
"1","3.40652","43.685361","-79.274624","128","129","547","163","79","148",
"1","3.40811","43.68535","-79.274645","128","129","548","163","79","146",
"1","3.40977","43.685339","-79.274656","128","129","546","163","80","145",
"1","3.41143","43.685329","-79.274678","128","129","545","163","81","145",
"1","3.41321","43.685323","-79.274688","128","129","542","163","81","145",
"1","3.41515","43.685313","-79.27471","128","129","539","163","82","146",
"1","3.41709","43.685307","-79.274731","128","129","536","163","82","148",
"1","3.41913","43.685302","-79.274753","128","129","531","163","82","149",
"1","3.42119","43.685291","-79.274774","128","129","527","163","82","150",
"1","3.42337","43.68528","-79.274785","128","129","525","163","82","152",
"1","3.42582","43.685275","-79.274806","128","129","523","163","82","153",
"1","3.42827","43.685259","-79.274828","128","129","523","163","82","155",
"1","3.42998","43.685259","-79.274828","128","129","525","163","82","157",
"1","3.43145","43.685237","-79.27486","128","129","528","163","82","158",
"1","3.43297","43.685227","-79.274871","128","129","530","163","82","160",
"1","3.43466","43.685211","-79.274892","128","129","532","163","82","163",
"1","3.43636","43.6852","-79.274903","128","129","534","162","82","165",
"1","3.43804","43.685195","-79.274924","128","129","535","162","82","168",
"1","3.43972","43.685184","-79.274946","128","129","536","162","82","169",
"1","3.44144","43.685173","-79.274957","128","129","532","162","82","170",
"1","3.44365","43.685173","-79.274957","128","129","527","162","82","171",
"1","3.44585","43.685152","-79.274999","128","129","522","162","82","170",
"1","3.44779","43.685146","-79.275021","128","129","524","162","82","170",
"1","3.44949","43.685136","-79.275042","128","129","527","162","82","170",
"1","3.45119","43.685125","-79.275064","128","129","527","162","82","169",
"1","3.45322","43.685114","-79.275075","128","129","526","161","82","170",
"1","3.45527","43.685098","-79.275096","128","129","524","161","82","170",
"1","3.45723","43.685087","-79.275107","128","129","525","161","82","170",
"1","3.4591","43.685077","-79.275128","128","129","526","161","82","172",
"1","3.46096","43.68506","-79.275139","128","129","524","161","82","174",
"1","3.46317","43.685044","-79.27515","128","129","520","161","82","175",
"1","3.46543","43.685034","-79.275171","128","129","515","161","82","175",
"1","3.46759","43.685018","-79.275182","128","129","515","160","82","175",
"1","3.46951","43.685001","-79.275193","128","130","516","160","82","178",
"1","3.47142","43.684991","-79.275214","128","130","518","160","82","182",
"1","3.47316","43.68498","-79.275236","128","130","522","160","82","186",
"1","3.47483","43.684964","-79.275246","129","130","525","160","82","187",
"1","3.47654","43.684953","-79.275268","129","130","526","161","82","188",
"1","3.47842","43.684942","-79.275278","129","130","525","161","82","190",
"1","3.4803","43.684932","-79.2753","129","130","523","161","82","193",
"1","3.48254","43.684916","-79.275311","129","130","518","161","82","195",
"1","3.48498","43.684905","-79.275332","129","130","512","161","82","196",
"1","3.48739","43.684894","-79.275354","129","130","509","160","82","197",
"1","3.48937","43.684883","-79.275375","129","130","508","160","82","197",
"1","3.49135","43.684873","-79.275396","129","130","508","160","82","196",
"1","3.49315","43.684873","-79.275418","129","130","512","160","82","196",
"1","3.49479","43.684873","-79.275439","129","130","516","160","82","194",
"1","3.49642","43.684878","-79.275461","128","130","513","160","82","193",
"1","3.49911","43.684894","-79.275493","128","130","502","160","82","192",
"1","3.50184","43.684905","-79.275504","128","130","491","160","82","191",
"1","3.50449","43.684921","-79.275525","128","130","486","160","82","191",
"1","3.50701","43.684937","-79.275547","128","130","481","160","82","191",
"1","3.50953","43.684953","-79.275568","128","130","476","160","82","192",
"1","3.512","43.684969","-79.275579","128","130","471","160","82","193",
"1","3.51447","43.684985","-79.2756","128","130","468","160","82","194",
"1","3.51688","43.685001","-79.275622","128","130","466","159","82","195",
"1","3.51915","43.685012","-79.275643","128","130","465","159","82","195",
"1","3.52142","43.685028","-79.275665","128","130","466","158","82","194",
"1","3.52332","43.685039","-79.275686","128","130","471","158","82","192",
"1","3.52507","43.685055","-79.275697","128","130","476","158","82","193",
"1","3.52684","43.685066","-79.275718","128","130","481","157","82","193",
"1","3.52862","43.685082","-79.27574","128","130","484","157","82","193",
"1","3.53041","43.685093","-79.275751","128","130","488","157","82","194",
"1","3.53222","43.685103","-79.275772","128","131","490","157","82","194",
"1","3.53406","43.685119","-79.275793","128","131","493","157","82","190",
"1","3.53589","43.685136","-79.275804","128","131","495","157","82","186",
"1","3.53775","43.685152","-79.275815","128","131","497","157","82","181",
"1","3.53961","43.685168","-79.275826","128","131","499","157","82","177",
"1","3.54164","43.685178","-79.275836","128","131","496","157","82","172",
"1","3.54384","43.685195","-79.275858","128","131","493","157","82","168",
"1","3.54603","43.685211","-79.275869","128","131","491","157","82","164",
"1","3.54812","43.685227","-79.275879","128","131","490","157","82","162",
"1","3.55019","43.685237","-79.27589","128","131","490","156","82","160",
"1","3.55226","43.685254","-79.275901","128","131","491","156","82","159",
"1","3.55432","43.68527","-79.275922","128","131","492","156","82","159",
"1","3.55637","43.685286","-79.275933","128","131","494","156","82","160",
"1","3.55824","43.685302","-79.275944","128","131","497","157","82","160",
"1","3.56007","43.685313","-79.275954","128","131","499","157","82","160",
"1","3.56181","43.685323","-79.275976","128","131","505","157","82","159",
"1","3.56332","43.685334","-79.275997","128","131","512","157","82","158",
"1","3.56484","43.685339","-79.276008","128","131","520","157","82","157",
"1","3.56617","43.685345","-79.276029","128","131","531","156","82","156",
"1","3.56742","43.685345","-79.276051","128","131","542","156","82","155",
"1","3.5687","43.685345","-79.276072","128","131","550","156","82","154",
"1","3.57009","43.685339","-79.276094","128","131","558","156","82","153",
"1","3.57149","43.685334","-79.276105","128","131","563","156","82","151",
"1","3.57317","43.685334","-79.276126","128","131","561","156","82","150",
"1","3.57504","43.685329","-79.276147","128","131","559","156","82","149",
"1","3.57692","43.685329","-79.276169","128","131","556","156","82","149",
"1","3.5789","43.685329","-79.27619","128","131","554","155","82","149",
"1","3.58087","43.685323","-79.276212","128","131","552","155","82","150",
"1","3.58275","43.685323","-79.276223","128","131","552","155","82","151",
"1","3.58453","43.685318","-79.276244","128","131","552","155","82","150",
"1","3.58631","43.685313","-79.276266","128","131","554","154","82","150",
"1","3.58779","43.685302","-79.276287","128","131","560","154","82","150",
"1","3.58925","43.685296","-79.276298","128","131","566","154","82","150",
"1","3.59078","43.685286","-79.276319","128","131","568","154","82","149",
"1","3.59241","43.68527","-79.27633","128","131","570","154","82","150",
"1","3.59404","43.685259","-79.276351","128","131","570","154","82","151",
"1","3.59578","43.685248","-79.276362","128","131","566","154","82","153",
"1","3.59755","43.685232","-79.276373","128","131","563","155","82","156",
"1","3.59938","43.685221","-79.276384","128","131","557","155","82","159",
"1","3.60136","43.685221","-79.276384","128","131","552","155","82","161",
"1","3.60333","43.685189","-79.276405","128","131","545","155","82","163",
"1","3.60557","43.685178","-79.276416","128","131","536","156","82","165",
"1","3.60791","43.685178","-79.276416","128","131","528","156","82","166",
"1","3.61018","43.685152","-79.276448","128","131","527","156","82","167",
"1","3.61201","43.685136","-79.276459","128","131","529","155","82","167",
"1","3.61384","43.685125","-79.27648","128","131","532","155","82","168",
"1","3.61547","43.685109","-79.276491","128","131","537","155","82","169",
"1","3.61697","43.685093","-79.276512","128","131","543","155","82","170",
"1","3.61847","43.685082","-79.276523","128","131","548","154","82","172",
"1","3.62006","43.685066","-79.276534","128","131","552","154","82","173",
"1","3.62165","43.685055","-79.276555","128","131","556","154","82","173",
"1","3.62357","43.685039","-79.276566","128","131","546","154","82","174",
"1","3.62587","43.685023","-79.276577","128","131","536","154","82","174",
"1","3.62817","43.685007","-79.276587","128","131","527","154","82","174",
"1","3.63067","43.684991","-79.276598","128","131","520","153","82","173",
"1","3.63319","43.684975","-79.276609","128","131","513","153","82","172",
"1","3.63563","43.684959","-79.27662","128","131","508","154","82","171",
"1","3.63795","43.684942","-79.276641","128","131","504","155","82","172",
"1","3.64026","43.684932","-79.276652","128","131","501","156","82","172",
"1","3.64234","43.684921","-79.276673","128","131","502","157","82","172",
"1","3.64437","43.684921","-79.276673","128","131","502","157","82","172",
"1","3.64638","43.684894","-79.276716","128","131","501","157","82","171",
"1","3.64835","43.684883","-79.276738","128","131","501","157","82","172",
"1","3.65033","43.684867","-79.276759","128","131","501","157","82","173",
"1","3.6522","43.684857","-79.27678","128","131","504","157","82","174",
"1","3.65402","43.684846","-79.276791","128","131","506","157","82","175",
"1","3.65583","43.684835","-79.276813","128","131","508","157","82","176",
"1","3.65762","43.684824","-79.276834","128","131","510","157","82","175",
"1","3.65941","43.684808","-79.276845","128","131","513","157","82","174",
"1","3.66116","43.684798","-79.276866","128","131","516","157","82","172",
"1","3.66289","43.684781","-79.276877","128","131","519","157","82","171",
"1","3.66462","43.684771","-79.276899","128","131","517","157","82","170",
"1","3.6671","43.68476","-79.276909","128","131","510","157","82","169",
"1","3.66958","43.684744","-79.276931","128","131","503","157","82","168",
"1","3.67176","43.684728","-79.276941","128","131","506","157","82","168",
"1","3.67359","43.684717","-79.276952","128","131","509","156","82","170",
"1","3.67542","43.684701","-79.276974","128","131","511","156","82","172",
"1","3.67723","43.68469","-79.276984","128","131","513","155","82","172",
"1","3.67905","43.684674","-79.277006","128","131","515","155","82","172",
"1","3.6809","43.684663","-79.277017","128","131","516","155","82","172",
"1","3.68281","43.684663","-79.277017","128","131","516","155","82","172",
"1","3.68473","43.684637","-79.277049","128","131","517","155","82","173",
"1","3.68653","43.684621","-79.27707","128","131","518","155","82","173",
"1","3.68829","43.68461","-79.277081","128","131","519","155","82","172",
"1","3.69013","43.684594","-79.277102","128","131","518","154","82","172",
"1","3.69224","43.684583","-79.277113","128","131","516","154","82","172",
"1","3.69436","43.684567","-79.277135","128","131","514","155","82","173",
"1","3.69652","43.684556","-79.277145","128","131","511","155","82","173",
"1","3.69871","43.68454","-79.277167","128","131","508","156","82","171",
"1","3.70094","43.684529","-79.277188","128","131","504","157","82","169",
"1","3.70354","43.684519","-79.277199","128","131","499","157","82","169",
"1","3.70615","43.684508","-79.27722","128","131","494","158","82","170",
"1","3.7084","43.684497","-79.277242","128","131","495","158","82","170",
"1","3.71036","43.684486","-79.277263","128","131","496","158","82","171",
"1","3.71232","43.684476","-79.277285","128","131","498","158","82","171",
"1","3.71426","43.684465","-79.277306","128","131","498","158","82","172",
"1","3.7162","43.684454","-79.277328","128","131","499","158","82","174",
"1","3.718","43.684438","-79.277349","128","131","502","158","82","176",
"1","3.71964","43.684427","-79.27736","128","131","505","158","82","177",
"1","3.72127","43.684417","-79.277381","128","131","507","158","82","178",
"1","3.72315","43.684401","-79.277403","128","131","508","158","82","178",
"1","3.72506","43.68439","-79.277413","128","131","509","159","82","177",
"1","3.72696","43.684379","-79.277435","128","131","509","159","82","175",
"1","3.72885","43.684363","-79.277456","128","131","509","160","82","174",
"1","3.73074","43.684352","-79.277467","128","131","509","160","82","173",
"1","3.73274","43.684342","-79.277489","128","131","507","160","82","171",
"1","3.73478","43.684331","-79.27751","128","131","506","160","82","169",
"1","3.7368","43.684315","-79.277521","128","131","505","160","82","166",
"1","3.73874","43.684304","-79.277542","128","131","505","160","82","165",
"1","3.74069","43.684293","-79.277564","128","131","503","159","82","165",
"1","3.74293","43.684283","-79.277574","128","131","499","159","82","166",
"1","3.74534","43.684272","-79.277596","127","131","495","159","82","166",
"1","3.74772","43.684256","-79.277617","127","131","492","159","82","166",
"1","3.74988","43.684245","-79.277639","127","131","490","159","82","166",
"1","3.75204","43.684234","-79.27765","127","131","489","159","82","167",
"1","3.75395","43.684218","-79.277671","127","131","492","159","82","168",
"1","3.75564","43.684202","-79.277682","127","131","495","158","82","168",
"1","3.75734","43.684191","-79.277703","127","131","498","158","82","169",
"1","3.75907","43.684181","-79.277714","127","131","501","158","82","170",
"1","3.76081","43.684165","-79.277735","127","131","503","159","82","170",
"1","3.7626","43.684154","-79.277746","127","131","503","159","82","171",
"1","3.76445","43.684138","-79.277768","127","131","504","159","82","170",
"1","3.76631","43.684127","-79.277778","127","131","504","159","82","170",
"1","3.76829","43.684116","-79.2778","127","131","504","159","82","169",
"1","3.77028","43.684106","-79.277821","127","131","504","159","82","169",
"1","3.7723","43.684089","-79.277832","127","131","503","159","82","169",
"1","3.77435","43.684079","-79.277853","127","131","502","159","82","169",
"1","3.7764","43.684068","-79.277875","127","131","502","159","82","169",
"1","3.77824","43.684057","-79.277886","127","131","504","159","82","168",
"1","3.78002","43.684047","-79.277907","127","131","506","159","82","166",
"1","3.78186","43.68403","-79.277928","127","131","505","159","82","165",
"1","3.78398","43.68402","-79.277939","127","131","503","159","81","165",
"1","3.7861","43.684009","-79.277961","127","131","502","159","81","166",
"1","3.7882","43.684009","-79.277961","127","131","501","159","81","168",
"1","3.79027","43.683993","-79.278004","127","131","501","158","80","170",
"1","3.79233","43.683982","-79.278025","127","131","502","158","80","171",
"1","3.79418","43.683971","-79.278046","127","131","504","158","80","171",
"1","3.79603","43.683971","-79.278046","127","131","506","158","79","169",
"1","3.79793","43.68395","-79.278079","127","131","503","158","79","168",
"1","3.79988","43.683939","-79.2781","127","131","499","158","80","167",
"1","3.80183","43.683929","-79.278122","127","131","498","158","81","167",
"1","3.80405","43.683918","-79.278143","127","131","499","158","82","166",
"1","3.80628","43.683907","-79.278154","127","131","499","158","82","166",
"1","3.80833","43.683891","-79.278175","127","131","502","158","83","166",
"1","3.8101","43.68388","-79.278197","127","131","504","158","84","167",
"1","3.81187","43.68387","-79.278207","127","131","506","158","84","168",
"1","3.81387","43.683859","-79.278229","128","131","505","158","84","169",
"1","3.81591","43.683843","-79.27824","128","131","504","159","83","170",
"1","3.81804","43.683832","-79.278261","128","131","501","159","83","172",
"1","3.82042","43.683821","-79.278283","128","131","497","159","83","171",
"1","3.8228","43.683805","-79.278293","128","131","496","159","82","171",
"1","3.82446","43.683794","-79.278315","128","131","501","160","82","171",
"1","3.82587","43.683784","-79.278336","128","131","506","160","82","171",
"1","3.82735","43.683768","-79.278347","128","131","508","160","82","171",
"1","3.82919","43.683752","-79.278368","128","131","509","160","83","171",
"1","3.83104","43.683741","-79.278379","128","131","510","160","83","171",
"1","3.83304","43.683725","-79.27839","128","131","508","159","83","171",
"1","3.83513","43.683714","-79.278411","128","131","506","159","84","171",
"1","3.83722","43.683698","-79.278422","127","131","504","159","84","170",
"1","3.83927","43.683693","-79.278443","127","131","502","159","84","171",
"1","3.84131","43.683682","-79.278465","127","131","499","159","84","172",
"1","3.84362","43.683671","-79.278486","127","131","496","160","84","173",
"1","3.84618","43.683666","-79.278508","127","131","493","160","84","173",
"1","3.84874","43.683655","-79.278529","127","131","491","160","84","173",
"1","3.85084","43.683644","-79.278551","127","131","490","160","83","172",
"1","3.85293","43.683634","-79.278572","127","131","489","161","83","169",
"1","3.85491","43.683623","-79.278594","127","131","492","161","83","167",
"1","3.85674","43.683612","-79.278615","127","131","496","161","83","168",
"1","3.85857","43.683601","-79.278637","127","131","498","161","83","170",
"1","3.86052","43.683591","-79.278658","127","131","499","161","82","171",
"1","3.8625","43.68358","-79.278679","127","131","499","161","82","170",
"1","3.86455","43.683569","-79.278701","127","131","497","161","82","170",
"1","3.86675","43.683558","-79.278712","127","131","495","161","82","173",
"1","3.86895","43.683548","-79.278733","127","131","493","161","80","176",
"1","3.87112","43.683537","-79.278755","127","131","491","161","78","178",
"1","3.87327","43.683526","-79.278776","127","131","490","161","75","177",
"1","3.8754","43.683515","-79.278798","127","131","490","161","73","176",
"1","3.87743","43.683505","-79.278819","127","131","491","161","71","174",
"1","3.87945","43.683505","-79.278819","127","131","492","161","68","171",
"1","3.88125","43.683478","-79.278862","127","131","493","162","66","169",
"1","3.88291","43.683467","-79.278873","127","131","494","162","66","168",
"1","3.88458","43.683456","-79.278894","127","131","495","163","68","167",
"1","3.88651","43.683446","-79.278916","127","131","496","163","71","167",
"1","3.88845","43.68343","-79.278926","127","131","497","162","73","167",
"1","3.89027","43.683419","-79.278948","127","131","501","162","75","168",
"1","3.89197","43.683403","-79.278958","127","131","506","161","78","168",
"1","3.89368","43.683387","-79.278969","127","131","500","160","80","169",
"1","3.8967","43.683376","-79.278991","127","131","484","160","82","170",
"1","3.89982","43.68336","-79.279001","127","131","468","159","82","170",
"1","3.9024","43.683349","-79.279023","127","131","472","159","82","171",
"1","3.90407","43.683333","-79.279034","127","131","478","158","82","170",
"1","3.90574","43.683322","-79.279055","127","131","482","158","82","169",
