"Duration","Distance","Latitude","Longitude","AltitudeOriginal","AltitudeCorrected","HeartRate","Cadence","PowerCalculated",
"1","3.7094","43.682764","-79.288829","130","130","148","79","170",
"1","3.7113","43.682759","-79.28885","130","130","148","80","173",
"1","3.7128","43.682754","-79.288883","130","130","148","81","172",
"1","3.7143","43.682748","-79.288904","130","130","148","81","171",
"1","3.716","43.682748","-79.288926","130","130","148","81","170",
"1","3.7177","43.682743","-79.288947","130","130","148","81","169",
"1","3.7196","43.682743","-79.288968","130","130","148","81","168",
"1","3.722","43.682743","-79.28899","130","130","147","81","168",
"1","3.7243","43.682743","-79.289011","130","130","147","82","167",
"1","3.7262","43.682748","-79.289033","130","130","147","81","167",
"1","3.728","43.682754","-79.289054","130","130","147","80","166",
"1","3.7299","43.68277","-79.289076","130","130","147","79","165",
"1","3.7317","43.682786","-79.289076","130","130","148","77","167",
"1","3.7335","43.682802","-79.289086","130","130","148","76","169",
"1","3.7357","43.682823","-79.289086","130","130","148","75","170",
"1","3.7379","43.68284","-79.289097","130","130","149","74","169",
"1","3.7401","43.682856","-79.289097","130","130","149","74","168",
"1","3.7418","43.682877","-79.289108","130","130","149","75","169",
"1","3.7436","43.682893","-79.289108","130","130","149","76","172",
"1","3.7455","43.682915","-79.289119","130","130","149","77","174",
"1","3.7474","43.682931","-79.289119","130","130","149","79","174",
"1","3.7494","43.682947","-79.289129","130","130","149","80","174",
"1","3.7514","43.682968","-79.289129","130","130","150","81","175",
"1","3.7535","43.682984","-79.28914","130","130","150","81","175",
"1","3.7554","43.682995","-79.289162","130","130","150","81","175",
"1","3.7571","43.683011","-79.289183","130","130","150","80","178",
"1","3.7589","43.683022","-79.289194","130","130","150","79","181",
"1","3.7612","43.683033","-79.289215","130","130","150","79","183",
"1","3.7635","43.683043","-79.289237","130","130","150","78","185",
"1","3.7657","43.683054","-79.289258","130","130","151","78","186",
"1","3.7679","43.683065","-79.28929","130","130","151","78","187",
"1","3.7701","43.683076","-79.289301","130","130","151","78","187",
"1","3.7725","43.683092","-79.289322","130","130","151","79","186",
"1","3.775","43.683108","-79.289344","129","130","152","79","187",
"1","3.7771","43.683124","-79.289355","129","130","152","80","188",
"1","3.7789","43.68314","-79.289376","129","130","152","81","187",
"1","3.7806","43.683151","-79.289408","129","130","152","81","186",
"1","3.7828","43.683161","-79.28943","129","130","152","82","185",
"1","3.7851","43.683172","-79.289451","129","130","151","82","184",
"1","3.7876","43.683183","-79.289473","129","130","151","82","183",
"1","3.7904","43.683194","-79.289494","129","130","151","82","183",
"1","3.7932","43.683204","-79.289516","129","130","151","82","184",
"1","3.7957","43.68322","-79.289537","129","130","151","82","183",
"1","3.7981","43.683231","-79.289559","129","130","151","82","181",
"1","3.8004","43.683247","-79.289569","129","130","151","81","179",
"1","3.8027","43.683258","-79.289591","129","130","151","81","180",
"1","3.805","43.683269","-79.289612","129","130","151","80","183",
"1","3.8071","43.683285","-79.289634","129","130","151","79","185",
"1","3.8091","43.683296","-79.289655","129","130","151","79","183",
"1","3.8111","43.683312","-79.289666","129","130","151","78","181",
"1","3.8126","43.683322","-79.289687","129","130","151","78","179",
"1","3.8142","43.683338","-79.289709","129","130","151","78","178",
"1","3.8159","43.683349","-79.289719","129","130","151","78","176",
"1","3.8178","43.683365","-79.289741","129","130","151","79","175",
"1","3.8196","43.683381","-79.289752","129","130","151","79","174",
"1","3.8214","43.683392","-79.289762","129","130","152","80","173",
"1","3.8233","43.683408","-79.289784","129","130","152","80","171",
"1","3.825","43.683424","-79.289795","129","130","152","81","170",
"1","3.8266","43.68344","-79.289805","129","130","152","81","168",
"1","3.8282","43.683451","-79.289816","129","130","152","80","167",
"1","3.8309","43.683467","-79.289816","129","130","153","80","165",
"1","3.8338","43.683483","-79.289827","129","130","153","79","161",
"1","3.8366","43.683499","-79.289837","129","130","153","79","158",
"1","3.8384","43.683515","-79.289848","129","130","153","79","158",
"1","3.8403","43.683537","-79.289859","129","130","153","78","159",
"1","3.8418","43.683548","-79.28987","129","130","153","78","159",
"1","3.843","43.683564","-79.28988","129","130","152","79","159",
"1","3.8443","43.68358","-79.28988","129","130","152","79","160",
"1","3.8461","43.683591","-79.289891","129","130","152","80","161",
"1","3.848","43.683607","-79.289902","129","130","152","80","161",
"1","3.8501","43.683623","-79.289902","129","130","152","81","162",
"1","3.8524","43.683639","-79.289913","129","130","152","81","163",
"1","3.8547","43.683655","-79.289913","129","130","152","81","165",
"1","3.8566","43.683671","-79.289923","129","130","152","81","167",
"1","3.8586","43.683687","-79.289923","129","130","152","80","169",
"1","3.8602","43.683703","-79.289934","129","130","152","79","171",
"1","3.8614","43.683719","-79.289934","129","130","152","79","167",
"1","3.8626","43.683735","-79.289945","129","130","152","78","162",
"1","3.8646","43.683752","-79.289945","129","130","152","78","158",
"1","3.8669","43.683768","-79.289955","129","130","152","77","158",
"1","3.8689","43.683784","-79.289966","129","130","152","77","157",
"1","3.8707","43.6838","-79.289966","129","129","152","76","158",
"1","3.8725","43.683816","-79.289977","129","129","152","76","161",
"1","3.8744","43.683832","-79.289988","129","129","151","75","163",
"1","3.8763","43.683848","-79.289988","129","129","151","75","162",
"1","3.8784","43.683864","-79.289998","129","129","150","75","161",
"1","3.8807","43.68388","-79.290009","129","129","150","75","161",
"1","3.883","43.683896","-79.290009","129","129","149","76","161",
"1","3.8853","43.683912","-79.29002","129","129","149","77","161",
"1","3.8876","43.683929","-79.290031","129","129","148","77","161",
"1","3.8898","43.68395","-79.290031","129","129","148","78","161",
"1","3.8912","43.683966","-79.290041","129","129","148","79","162",
"1","3.8927","43.683982","-79.290052","129","129","148","80","164",
"1","3.8943","43.683998","-79.290063","129","129","149","80","165",
"1","3.8959","43.684014","-79.290063","129","129","149","81","163",
"1","3.8975","43.684025","-79.290074","129","129","149","81","159",
"1","3.8995","43.684041","-79.290084","129","129","149","81","158",
"1","3.9015","43.684057","-79.290095","129","130","149","81","157",
"1","3.9034","43.684073","-79.290106","129","130","149","81","156",
"1","3.905","43.684089","-79.290106","129","130","149","82","156",
"1","3.9067","43.684106","-79.290116","129","130","149","81","156",
"1","3.9088","43.684122","-79.290116","129","130","149","81","155",
"1","3.911","43.684138","-79.290127","129","130","149","80","154",
"1","3.9132","43.684148","-79.290138","129","130","150","79","153",
"1","3.9152","43.684165","-79.290138","129","130","150","79","152",
"1","3.9172","43.684181","-79.290149","129","130","150","78","150",
"1","3.9191","43.684191","-79.290159","129","130","150","78","150",
"1","3.9209","43.684207","-79.29017","129","130","150","78","152",
"1","3.9225","43.684218","-79.290181","129","130","151","78","155",
"1","3.9238","43.684229","-79.290192","129","130","151","79","155",
"1","3.925","43.684234","-79.290213","129","130","151","79","155",
"1","3.9265","43.68424","-79.290234","129","130","151","80","154",
"1","3.928","43.684234","-79.290256","129","130","151","81","152",
"1","3.9296","43.684234","-79.290277","129","130","151","81","150",
"1","3.9314","43.684229","-79.290299","129","130","151","82","151",
"1","3.9332","43.684224","-79.29031","129","130","152","82","152",
"1","3.9351","43.684213","-79.290331","129","130","152","82","154",
"1","3.9371","43.684207","-79.290352","129","130","152","82","153",
"1","3.939","43.684202","-79.290374","129","130","152","82","153",
"1","3.941","43.684191","-79.290395","129","130","152","82","152",
"1","3.9429","43.684186","-79.290417","129","130","151","82","153",
"1","3.945","43.684181","-79.290438","129","130","151","81","153",
"1","3.9471","43.684175","-79.29046","129","130","150","81","153",
"1","3.9493","43.684165","-79.290481","129","130","150","80","154",
"1","3.9509","43.684159","-79.290503","129","130","150","79","155",
"1","3.9525","43.684154","-79.290524","130","130","149","79","157",
"1","3.954","43.684148","-79.290546","130","130","149","78","159",
"1","3.9554","43.684143","-79.290567","130","130","149","78","161",
"1","3.9568","43.684132","-79.290588","130","130","149","78","163",
"1","3.9588","43.684127","-79.29061","130","130","149","78","164",
"1","3.9609","43.684122","-79.290631","130","130","150","79","165",
"1","3.963","43.684116","-79.290653","130","130","150","79","166",
"1","3.9649","43.684111","-79.290674","130","130","150","80","167",
"1","3.9669","43.684106","-79.290696","130","130","150","81","168",
"1","3.9689","43.6841","-79.290717","130","130","150","81","169",
"1","3.971","43.6841","-79.290739","130","130","150","82","169",
"1","3.9731","43.684095","-79.29076","130","130","150","82","170",
"1","3.975","43.684089","-79.290782","130","130","150","82","169",
"1","3.9769","43.684084","-79.290803","130","130","150","82","168",
"1","3.9788","43.684079","-79.290835","130","130","150","82","167",
"1","3.9807","43.684073","-79.290857","130","130","150","82","167",
"1","3.9825","43.684063","-79.290878","130","130","150","82","167",
"1","3.9845","43.684057","-79.2909","130","130","150","82","169",
"1","3.9865","43.684052","-79.290921","130","130","150","82","172",
"1","3.9885","43.684052","-79.290921","130","130","150","82","175",
"1","3.9905","43.684047","-79.290964","130","130","150","82","175",
"1","3.9925","43.684041","-79.290985","130","130","150","82","175",
"1","3.9948","43.684036","-79.291018","130","130","151","82","176",
"1","3.997","43.68403","-79.291039","130","130","151","82","177",
"1","3.9993","43.68403","-79.291061","130","130","151","81","178",
"1","4.0014","43.684025","-79.291093","130","130","152","81","179",
"1","4.0035","43.68402","-79.291114","130","130","152","80","179",
"1","4.0054","43.684014","-79.291136","130","130","152","79","179",
"1","4.0072","43.684014","-79.291157","131","130","152","79","180",
"1","4.009","43.684009","-79.291189","131","130","152","78","180",
"1","4.0106","43.684004","-79.291211","131","130","151","78","180",
"1","4.0123","43.683998","-79.291232","131","130","151","78","180",
"1","4.0143","43.683993","-79.291254","131","130","151","78","180",
"1","4.0166","43.683988","-79.291286","131","130","151","79","181",
"1","4.0188","43.683988","-79.291307","131","130","150","79","181",
"1","4.0209","43.683977","-79.291329","131","130","150","80","180",
"1","4.0229","43.683971","-79.29135","131","130","150","81","179",
"1","4.0251","43.683966","-79.291382","131","130","150","81","177",
"1","4.0273","43.683961","-79.291404","131","130","150","82","176",
"1","4.0296","43.683955","-79.291425","131","130","151","82","175",
"1","4.0319","43.68395","-79.291458","131","130","151","82","173",
"1","4.0342","43.683945","-79.291479","131","130","151","82","172",
"1","4.0363","43.683939","-79.2915","131","130","152","82","171",
"1","4.0383","43.683929","-79.291522","131","130","152","82","171",
"1","4.0403","43.683929","-79.291554","131","130","152","82","172",
"1","4.0422","43.683923","-79.291576","131","130","153","82","172",
"1","4.0441","43.683918","-79.291597","131","130","153","82","173",
"1","4.046","43.683912","-79.291618","131","130","153","82","174",
"1","4.0482","43.683907","-79.291651","131","130","153","82","176",
"1","4.0504","43.683902","-79.291672","131","130","153","82","176",
"1","4.0521","43.683896","-79.291694","131","130","153","82","177",
"1","4.0537","43.683891","-79.291715","131","130","153","82","178",
"1","4.0553","43.683886","-79.291736","131","130","153","82","180",
"1","4.0571","43.68388","-79.291758","131","130","153","82","180",
"1","4.059","43.68387","-79.291779","131","130","153","82","180",
"1","4.0608","43.683864","-79.291801","131","130","152","82","180",
"1","4.0625","43.683859","-79.291822","131","130","152","82","179",
"1","4.0643","43.683848","-79.291844","131","130","152","82","178",
"1","4.0663","43.683843","-79.291876","131","130","152","82","179",
"1","4.0683","43.683837","-79.291897","131","130","152","82","179",
"1","4.0703","43.683832","-79.291919","131","130","153","82","180",
"1","4.0722","43.683827","-79.29194","131","130","153","82","180",
"1","4.0741","43.683821","-79.291962","131","130","153","82","180",
"1","4.0766","43.683811","-79.291983","131","130","153","82","181",
"1","4.079","43.683805","-79.292015","131","130","154","82","181",
"1","4.0815","43.6838","-79.292037","131","130","154","82","182",
"1","4.084","43.683794","-79.292058","131","130","154","82","184",
"1","4.0866","43.683784","-79.292091","131","130","155","82","186",
"1","4.0889","43.683778","-79.292112","131","130","155","82","187",
"1","4.0911","43.683773","-79.292133","131","130","154","82","188",
"1","4.0932","43.683762","-79.292166","131","130","154","82","188",
"1","4.0953","43.683757","-79.292187","131","130","153","82","190",
"1","4.0974","43.683746","-79.292209","131","130","152","82","192",
"1","4.0996","43.683741","-79.29223","131","130","151","82","194",
"1","4.1018","43.683735","-79.292262","131","130","151","81","196",
"1","4.104","43.683725","-79.292284","131","130","150","81","197",
"1","4.1058","43.683719","-79.292305","131","130","150","81","199",
"1","4.1077","43.683709","-79.292337","131","130","150","81","201",
"1","4.1099","43.683709","-79.292337","131","130","150","80","203",
"1","4.1123","43.683698","-79.292391","131","130","150","80","201",
"1","4.1147","43.683693","-79.292412","131","130","150","80","200",
"1","4.1169","43.683687","-79.292434","131","130","151","80","198",
"1","4.119","43.683682","-79.292466","131","130","151","80","194",
"1","4.1211","43.683676","-79.292488","131","130","151","79","191",
"1","4.123","43.683671","-79.29252","131","131","151","79","188",
"1","4.125","43.683666","-79.292541","131","131","150","79","186",
"1","4.1273","43.683666","-79.292541","131","131","150","79","184",
"1","4.1296","43.68366","-79.292595","131","131","150","79","183",
"1","4.132","43.683655","-79.292627","131","131","150","80","182",
"1","4.1345","43.683655","-79.292648","131","131","150","80","182",
"1","4.1369","43.68365","-79.292681","131","131","150","80","182",
"1","4.1394","43.68365","-79.292702","131","131","150","81","182",
"1","4.142","43.683644","-79.292734","131","131","150","81","183",
"1","4.1444","43.683644","-79.292756","131","131","150","81","184",
"1","4.1465","43.683644","-79.292788","131","131","150","82","183",
"1","4.1485","43.683639","-79.292809","131","131","150","82","182",
"1","4.1503","43.683634","-79.292842","131","131","150","82","180",
"1","4.1519","43.683634","-79.292863","131","131","150","82","180",
"1","4.1536","43.683628","-79.292884","131","131","150","82","181",
"1","4.155","43.683623","-79.292906","131","131","150","82","181",
"1","4.1565","43.683617","-79.292938","131","130","151","82","182",
"1","4.1581","43.683612","-79.29296","131","130","151","82","182",
"1","4.1599","43.683607","-79.292981","131","130","151","82","182",
"1","4.1617","43.683601","-79.293002","131","130","151","82","182",
"1","4.1639","43.683596","-79.293024","131","130","152","82","180",
"1","4.1661","43.683596","-79.293045","131","130","152","82","177",
"1","4.1683","43.683591","-79.293067","131","130","152","82","175",
"1","4.1704","43.683585","-79.293099","131","130","152","82","172",
"1","4.1725","43.68358","-79.293121","131","130","152","81","170",
"1","4.1745","43.68358","-79.293142","131","130","151","81","168",
"1","4.1764","43.683574","-79.293163","131","130","151","80","167",
"1","4.1784","43.683569","-79.293196","131","130","151","79","166",
"1","4.1806","43.683564","-79.293217","131","130","152","79","166",
"1","4.1829","43.683564","-79.293239","131","130","152","78","167",
"1","4.185","43.683558","-79.293271","131","130","152","78","168",
"1","4.1871","43.683558","-79.293292","131","130","152","78","169",
"1","4.1892","43.683553","-79.293314","131","131","151","78","170",
"1","4.1915","43.683553","-79.293346","131","131","151","79","170",
"1","4.1938","43.683548","-79.293367","131","131","151","79","170",
"1","4.1956","43.683542","-79.293389","131","131","151","80","170",
"1","4.1973","43.683542","-79.29341","131","131","151","81","168",
"1","4.199","43.683537","-79.293432","131","131","151","81","165",
"1","4.2007","43.683537","-79.293464","131","131","150","82","163",
"1","4.2025","43.683532","-79.293485","131","131","150","82","162",
"1","4.2043","43.683526","-79.293507","131","131","150","82","160",
"1","4.2061","43.683526","-79.293528","131","131","150","82","159",
"1","4.2079","43.683521","-79.29355","131","131","150","82","158",
"1","4.2098","43.683521","-79.293571","131","131","150","82","158",
"1","4.2116","43.683515","-79.293593","131","131","151","82","157",
"1","4.2135","43.68351","-79.293614","131","131","151","81","156",
"1","4.2154","43.68351","-79.293635","131","131","151","81","155",
"1","4.2173","43.683505","-79.293657","131","131","151","80","154",
"1","4.219","43.683499","-79.293678","131","130","151","79","153",
"1","4.2208","43.683499","-79.2937","131","130","151","79","151",
"1","4.2225","43.683494","-79.293721","131","130","151","78","148",
"1","4.2242","43.683489","-79.293743","131","130","151","78","148",
"1","4.2258","43.683489","-79.293764","131","130","151","78","148",
"1","4.2275","43.683483","-79.293786","131","130","151","78","148",
"1","4.2292","43.683478","-79.293807","131","130","152","79","148",
"1","4.2308","43.683473","-79.293829","131","130","152","79","148",
"1","4.2325","43.683473","-79.29385","131","130","152","80","150",
"1","4.2342","43.683467","-79.293872","131","130","152","81","152",
"1","4.2362","43.683462","-79.293893","131","130","152","81","153",
"1","4.2384","43.683456","-79.293914","131","130","152","82","155",
"1","4.2405","43.683456","-79.293936","131","130","152","82","157",
"1","4.2423","43.683451","-79.293957","131","130","152","82","157",
"1","4.2441","43.683446","-79.293979","131","130","152","82","158",
"1","4.2458","43.68344","-79.294","131","130","152","82","158",
"1","4.2475","43.68343","-79.294022","131","131","152","82","159",
"1","4.2491","43.683424","-79.294043","131","131","152","82","160",
"1","4.2508","43.683414","-79.294065","131","131","152","82","161",
"1","4.2525","43.683408","-79.294086","131","131","152","82","161",
"1","4.2543","43.683397","-79.294108","131","131","152","82","161",
"1","4.256","43.683392","-79.294129","131","131","152","82","161",
"1","4.2578","43.683381","-79.29415","131","131","151","82","161",
"1","4.2601","43.683376","-79.294172","131","131","151","82","161",
"1","4.2624","43.683365","-79.294193","131","131","151","82","161",
"1","4.2648","43.68336","-79.294215","131","131","150","82","162",
"1","4.2671","43.683349","-79.294236","131","131","150","81","162",
"1","4.2695","43.683344","-79.294258","131","131","150","81","161",
"1","4.2716","43.683338","-79.294279","131","131","149","81","161",
"1","4.2736","43.683333","-79.294301","131","131","149","81","162",
"1","4.2756","43.683328","-79.294322","131","131","148","81","163",
"1","4.2777","43.683322","-79.294354","131","131","148","81","165",
"1","4.2797","43.683322","-79.294354","131","130","148","80","168",
"1","4.2816","43.683312","-79.294397","131","130","147","79","170",
"1","4.2833","43.683306","-79.294419","131","130","147","78","170",
"1","4.2851","43.683301","-79.29444","131","130","146","77","171",
"1","4.2867","43.683296","-79.294472","131","130","146","76","172",
"1","4.2883","43.68329","-79.294494","131","130","146","75","173",
"1","4.29","43.68329","-79.294515","131","130","146","74","175",
"1","4.2918","43.68329","-79.294537","131","130","146","75","174",
"1","4.2936","43.683285","-79.294569","131","130","146","76","174",
"1","4.2956","43.683285","-79.29459","131","130","146","77","173",
"1","4.2976","43.683285","-79.294612","131","130","146","78","172",
"1","4.2996","43.683279","-79.294633","131","130","146","79","171",
"1","4.3018","43.683274","-79.294665","131","130","146","80","171",
"1","4.3039","43.683269","-79.294687","131","130","146","81","170",
"1","4.3063","43.683263","-79.294708","131","130","147","82","171",
"1","4.3088","43.683258","-79.29473","131","130","147","82","171",
"1","4.3111","43.683253","-79.294762","131","130","148","82","171",
"1","4.313","43.683247","-79.294783","131","130","148","82","172",
"1","4.3149","43.683242","-79.294805","131","130","149","82","174",
"1","4.317","43.683237","-79.294837","131","130","149","82","175",
"1","4.3191","43.683231","-79.294859","131","130","150","82","177",
"1","4.3213","43.683226","-79.29488","131","130","150","82","179",
"1","4.3235","43.683226","-79.294912","131","130","150","82","180",
"1","4.3257","43.68322","-79.294934","131","130","150","82","181",
"1","4.3278","43.68322","-79.294955","131","130","151","82","181",
"1","4.3298","43.683215","-79.294987","131","130","151","82","180",
"1","4.3319","43.68321","-79.295009","131","130","151","82","180",
"1","4.3339","43.683204","-79.29503","131","130","151","82","180",
"1","4.3358","43.683199","-79.295062","131","130","151","82","179",
"1","4.3379","43.683194","-79.295084","131","130","151","82","178",
"1","4.34","43.683183","-79.295105","131","130","151","82","176",
"1","4.3421","43.683178","-79.295127","131","130","151","82","173",
"1","4.3443","43.683167","-79.295159","131","130","151","82","173",
"1","4.3465","43.683161","-79.29518","131","130","151","82","176",
"1","4.3487","43.683151","-79.295202","131","130","151","82","178",
"1","4.3509","43.683145","-79.295223","131","130","151","81","178",
"1","4.3531","43.683135","-79.295245","131","130","150","81","178",
"1","4.3551","43.683129","-79.295277","131","130","150","80","178",
"1","4.357","43.683119","-79.295298","131","130","150","79","177",
"1","4.3589","43.683113","-79.29532","131","130","150","79","176",
"1","4.3607","43.683108","-79.295341","131","130","150","78","176",
"1","4.3625","43.683108","-79.295341","131","130","150","78","175",
"1","4.3645","43.683097","-79.295395","131","130","150","78","173",
"1","4.3664","43.683086","-79.295416","131","130","150","78","172",
"1","4.3684","43.683081","-79.295438","131","130","150","79","170",
"1","4.3701","43.683076","-79.295459","131","130","150","79","169",
"1","4.3718","43.683065","-79.295481","131","130","150","80","168",
"1","4.3741","43.68306","-79.295513","131","130","151","81","167",
"1","4.3767","43.683054","-79.295534","130","130","151","81","167",
"1","4.3794","43.683049","-79.295556","130","130","151","82","167",
"1","4.3815","43.683043","-79.295577","130","130","151","82","167",
"1","4.3836","43.683038","-79.295599","130","130","152","82","167",
"1","4.3857","43.683033","-79.295631","130","130","152","82","168",
"1","4.3877","43.683027","-79.295653","130","130","152","82","169",
"1","4.3897","43.683022","-79.295674","130","130","152","82","171",
"1","4.3915","43.683017","-79.295695","130","130","153","82","172",
"1","4.3932","43.683006","-79.295717","130","130","153","82","173",
"1","4.3948","43.683001","-79.295738","130","130","153","82","174",
"1","4.3964","43.682995","-79.295771","130","130","153","82","173",
"1","4.3979","43.68299","-79.295792","130","130","153","82","172",
"1","4.3996","43.682984","-79.295813","130","130","153","82","172",
"1","4.4014","43.682979","-79.295835","130","130","153","82","174",
"1","4.4032","43.682974","-79.295856","130","130","153","82","176",
"1","4.4053","43.682968","-79.295878","130","130","152","81","175",
"1","4.4074","43.682963","-79.295899","130","130","152","81","173",
"1","4.4096","43.682958","-79.295921","130","130","151","81","171",
"1","4.4118","43.682952","-79.295942","130","130","151","80","171",
"1","4.414","43.682941","-79.295964","130","130","151","80","172",
"1","4.4164","43.682936","-79.295996","130","130","151","80","171",
"1","4.4187","43.682931","-79.296017","130","130","151","79","171",
"1","4.4208","43.682925","-79.296039","130","130","151","79","172",
"1","4.4228","43.68292","-79.29606","130","130","151","80","177",
"1","4.4248","43.682915","-79.296092","130","130","152","81","181",
"1","4.4264","43.682909","-79.296114","130","130","152","82","185",
"1","4.4279","43.682904","-79.296135","130","130","152","82","188",
"1","4.4298","43.682899","-79.296157","130","130","152","83","190",
"1","4.4321","43.682893","-79.296189","130","130","152","84","192",
"1","4.4344","43.682882","-79.29621","130","130","152","83","193",
"1","4.4363","43.682877","-79.296232","130","130","151","81","195",
"1","4.4382","43.682872","-79.296253","130","130","151","79","195",
"1","4.4402","43.682866","-79.296275","130","130","151","76","195",
"1","4.4424","43.682856","-79.296307","130","130","151","74","195",
"1","4.4445","43.68285","-79.296328","130","130","151","72","195",
"1","4.4464","43.68285","-79.29635","130","130","152","70","195",
"1","4.4484","43.682845","-79.296382","130","130","152","70","194",
"1","4.4506","43.68284","-79.296414","130","130","152","72","193",
"1","4.4537","43.68284","-79.296436","130","130","152","73","192",
"1","4.4568","43.68284","-79.296468","130","130","152","75","191",
"1","4.4594","43.682834","-79.296489","130","130","152","77","191",
"1","4.4617","43.682834","-79.296522","130","130","152","79","192",
"1","4.464","43.682834","-79.296543","130","130","152","81","194",
"1","4.4661","43.682829","-79.296575","130","130","152","81","194",
"1","4.4682","43.682823","-79.296597","130","130","152","80","192",
"1","4.4704","43.682823","-79.296629","130","130","152","79","191",
"1","4.4726","43.682818","-79.29665","130","130","152","77","192",
"1","4.4749","43.682813","-79.296682","130","130","152","76","193",
"1","4.4771","43.682807","-79.296704","130","130","152","75","193",
"1","4.4793","43.682807","-79.296704","130","130","152","74","192",
"1","4.4815","43.682797","-79.296758","130","130","152","73","191",
"1","4.4836","43.682791","-79.29679","130","130","152","74","192",
"1","4.4858","43.682786","-79.296811","130","130","152","75","192",
"1","4.4876","43.682781","-79.296833","130","130","152","75","191",
"1","4.4895","43.682775","-79.296865","130","130","152","76","186",
"1","4.4914","43.682764","-79.296886","130","130","152","76","182",
"1","4.4934","43.682764","-79.296886","130","130","152","77","180",
"1","4.4954","43.682754","-79.296929","130","130","152","78","180",
"1","4.4974","43.682748","-79.296961","130","130","152","78","179",
"1","4.4993","43.682748","-79.296983","130","130","152","79","178",
"1","4.5013","43.682743","-79.297004","130","130","152","79","176",
"1","4.5035","43.682738","-79.297037","130","130","153","80","175",
"1","4.5057","43.682732","-79.297058","130","130","153","81","173",
"1","4.5078","43.682727","-79.297079","130","130","153","81","171",
"1","4.5099","43.682722","-79.297112","130","131","153","82","170",
"1","4.5119","43.682716","-79.297133","130","131","153","82","168",
"1","4.514","43.682711","-79.297155","130","131","153","82","167",
"1","4.5162","43.682705","-79.297176","130","131","153","82","167",
"1","4.5181","43.682695","-79.297197","130","131","153","82","166",
"1","4.52","43.682684","-79.297219","130","131","153","82","167",
"1","4.5218","43.682679","-79.29724","130","131","153","82","167",
"1","4.5241","43.682668","-79.297262","130","131","153","82","168",
"1","4.5264","43.682657","-79.297283","130","131","153","82","168",
"1","4.5284","43.682646","-79.297305","130","131","153","82","169",
"1","4.5302","43.682641","-79.297326","130","131","153","82","169",
"1","4.532","43.68263","-79.297348","130","131","152","82","168",
"1","4.5338","43.682625","-79.29738","130","131","152","82","168",
"1","4.5356","43.68262","-79.297401","130","131","152","82","167",
"1","4.5374","43.68262","-79.297423","130","131","152","82","166",
"1","4.5392","43.682614","-79.297444","130","131","152","82","168",
"1","4.5409","43.682614","-79.297466","130","131","152","82","171",
"1","4.5429","43.682609","-79.297487","130","131","152","82","172",
"1","4.5448","43.682609","-79.297519","130","131","152","82","172",
"1","4.5468","43.682604","-79.297541","130","131","152","82","172",
"1","4.5489","43.682598","-79.297562","130","131","152","82","172",
"1","4.5509","43.682593","-79.297584","130","131","152","80","173",
"1","4.5531","43.682587","-79.297616","130","131","152","78","174",
"1","4.5553","43.682582","-79.297637","130","131","152","76","173",
"1","4.5575","43.682582","-79.297659","130","131","151","73","172",
"1","4.5595","43.682577","-79.29768","130","131","151","71","171",
"1","4.5614","43.682571","-79.297712","130","131","151","69","169",
"1","4.5634","43.682566","-79.297734","130","131","151","66","168",
"1","4.5652","43.682561","-79.297755","130","131","151","66","168",
"1","4.5671","43.682561","-79.297788","130","131","151","68","168",
"1","4.5699","43.682555","-79.297809","130","131","151","71","168",
"1","4.5728","43.682545","-79.29783","130","131","151","73","169",
"1","4.5753","43.682539","-79.297852","130","130","151","75","169",
"1","4.5774","43.682539","-79.297884","130","130","151","78","169",
"1","4.5794","43.682534","-79.297906","130","130","151","80","169",
"1","4.5815","43.682528","-79.297927","130","130","151","81","169",
"1","4.5835","43.682523","-79.297959","130","130","152","81","167",
"1","4.5856","43.682518","-79.297981","131","130","152","81","166",
"1","4.5876","43.682512","-79.298002","131","130","152","80","165",
"1","4.5897","43.682512","-79.298034","131","130","152","80","164",
"1","4.5913","43.682502","-79.298056","131","130","152","80","163",
"1","4.5926","43.682502","-79.298077","131","130","152","80","162",
"1","4.5941","43.682496","-79.298099","131","130","153","80","162",
"1","4.5959","43.682491","-79.29812","131","130","153","80","161",
"1","4.5978","43.682486","-79.298142","131","130","153","80","161",
"1","4.5996","43.68248","-79.298163","131","130","153","79","160",
"1","4.6015","43.682475","-79.298185","131","130","153","79","157",
"1","4.6033","43.682469","-79.298206","131","130","153","79","154",
"1","4.6054","43.682464","-79.298238","131","129","153","79","153",
"1","4.6075","43.682459","-79.29826","131","129","152","79","153",
"1","4.6094","43.682453","-79.298281","131","129","152","80","153",
"1","4.6111","43.682453","-79.298303","131","129","152","80","152",
"1","4.6129","43.682448","-79.298324","131","129","152","80","151",
"1","4.6148","43.682443","-79.298345","131","129","152","81","150",
"1","4.6168","43.682432","-79.298367","131","129","152","81","149",
"1","4.6188","43.682427","-79.298388","131","129","152","81","147",
"1","4.6206","43.682421","-79.29841","131","129","152","82","147",
"1","4.6224","43.682416","-79.298431","131","129","152","82","148",
"1","4.6242","43.68241","-79.298453","131","129","152","82","149",
"1","4.6261","43.682405","-79.298474","131","129","152","82","149",
"1","4.628","43.6824","-79.298496","131","129","152","82","149",
"1","4.6299","43.682394","-79.298517","131","129","152","82","150",
"1","4.6319","43.682389","-79.298539","131","129","152","82","151",
"1","4.634","43.682384","-79.29856","131","129","152","82","153",
"1","4.6363","43.682378","-79.298592","131","129","152","82","156",
